user_id,company_name,company_size,plan_type,subscription_status,signup_date,churn_date,monthly_revenue,payment_method
3412,"Hodges, Medina and Wright",medium,Pro,Active,05-08-2022,,1719,Paypal
3691,Gray-Ross,medium,Enterprise,Churned,15-07-2014,12-10-2022,984,Paypal
7879,Rodriguez LLC,medium,Basic,Churned,28-10-2019,22-11-2021,3829,Debit
2019,Hurst Ltd,small,Basic,Churned,01-09-2008,07-07-2015,1486,Credit
8879,Morris-Jackson,medium,Pro,Active,22-04-2017,,3398,Debit
6530,Peterson-Blair,medium,Basic,Churned,05-03-2010,12-06-2023,4619,Debit
6915,Perez-Williams,medium,Basic,Active,17-06-2022,,2013,Debit
732,Harris-Medina,medium,Basic,Churned,25-02-2015,05-07-2024,1705,Credit
9811,"Brown, Compton and Hall",small,Basic,Active,15-04-2010,,761,Paypal
548,Allen LLC,large,Basic,Churned,28-06-2013,16-10-2020,596,Debit
8104,"West, Hernandez and Calderon",small,Basic,Churned,27-05-2024,19-01-2025,989,Paypal
6027,"Ruiz, Romero and Hudson",small,Basic,Active,16-12-2016,,4591,Credit
1510,"Carter, Dawson and Hudson",small,Pro,Active,16-04-2017,,197,Credit
872,"Hull, Werner and Maxwell",small,Pro,Active,05-12-2016,,3767,Credit
9609,Lopez Inc,medium,Pro,Churned,11-01-2025,06-01-2026,4816,Paypal
207,Osborne-Ellis,small,Pro,Churned,25-02-2008,14-06-2011,3525,Paypal
1056,Sims-Bennett,large,Enterprise,Active,05-02-2014,,4522,Paypal
1594,Hardin-Underwood,large,Basic,Active,07-10-2007,,1066,Paypal
4922,Klein and Sons,large,Pro,Churned,30-11-2006,09-08-2017,2913,Debit
3767,"Carey, Williams and Gordon",small,Basic,Churned,21-09-2018,30-08-2022,796,Credit
9379,Benson Group,medium,Enterprise,Churned,25-05-2016,10-02-2020,4638,Credit
5132,"Parker, Gould and Martin",large,Pro,Churned,24-11-2008,10-11-2009,965,Credit
639,Cole Inc,large,Basic,Active,10-07-2018,,4737,Credit
4930,Robinson-Schmidt,medium,Basic,Churned,31-01-2023,23-03-2023,2540,Paypal
7653,Wilson-Williams,large,Pro,Active,26-12-2024,,515,Debit
9294,Franco-Edwards,small,Enterprise,Churned,02-05-2024,24-09-2024,2530,Credit
1750,"Dixon, Brown and Armstrong",large,Enterprise,Churned,29-05-2016,28-01-2022,194,Credit
2973,King Inc,large,Pro,Churned,16-09-2014,06-12-2016,3266,Credit
2381,"Allen, Henry and Lopez",medium,Pro,Active,31-12-2017,,2375,Credit
8991,Flores-Gray,medium,Basic,Active,16-02-2025,,4188,Debit
5597,Padilla and Sons,small,Enterprise,Active,28-02-2022,,3776,Credit
491,Bush-Barrett,medium,Basic,Churned,01-04-2016,11-12-2021,1111,Debit
9590,"Nielsen, Smith and Harding",medium,Pro,Active,29-11-2016,,3516,Credit
597,Kim-Garner,small,Pro,Churned,08-10-2007,26-12-2010,81,Credit
2321,Yoder and Sons,small,Pro,Churned,02-03-2020,25-08-2022,747,Debit
429,Nixon and Sons,medium,Basic,Active,21-06-2012,,3111,Debit
1650,Tran PLC,medium,Pro,Churned,02-12-2019,15-05-2024,2364,Credit
3103,Matthews-Barton,small,Enterprise,Active,29-03-2006,,4252,Paypal
2217,Russell-Navarro,medium,Basic,Active,24-09-2011,,4375,Credit
9874,Flores-Henson,small,Pro,Churned,13-05-2018,08-01-2025,2120,Debit
8802,Kent LLC,large,Pro,Churned,03-08-2023,11-05-2025,1647,Paypal
877,Owen-Hodge,large,Pro,Churned,21-05-2015,05-01-2022,2835,Debit
317,Garcia and Sons,medium,Basic,Churned,28-11-2010,19-02-2023,450,Paypal
6925,Wyatt Ltd,small,Pro,Active,05-08-2007,,3451,Paypal
4169,"Daniel, Figueroa and Garcia",small,Enterprise,Churned,15-09-2016,18-07-2023,4626,Debit
3977,"Orr, Harris and Lee",small,Basic,Active,16-11-2008,,1680,Debit
9261,Brooks-Fletcher,medium,Enterprise,Active,25-07-2018,,1735,Credit
5934,"Greene, Barton and Mays",large,Basic,Churned,02-10-2013,01-05-2022,4480,Debit
1459,Nguyen-Frederick,medium,Pro,Active,26-08-2007,,944,Debit
5581,Franklin-Price,medium,Enterprise,Active,20-06-2023,,1349,Credit
1189,Johnson-Ramos,large,Basic,Churned,03-05-2017,15-10-2021,4949,Paypal
8654,"Garcia, Mack and Reed",small,Enterprise,Churned,08-12-2018,05-02-2024,3851,Paypal
6978,Cannon PLC,medium,Basic,Active,15-04-2024,,2418,Credit
2148,Odom and Sons,medium,Pro,Active,01-11-2013,,2386,Debit
5017,"Gordon, Rogers and Davis",large,Pro,Active,17-02-2010,,4943,Paypal
1942,"Wilson, Smith and Anderson",large,Basic,Churned,05-01-2024,20-01-2025,1614,Debit
4151,Parker-Davidson,small,Basic,Active,10-05-2006,,537,Credit
6305,Collins Inc,medium,Basic,Churned,10-11-2012,11-03-2014,4388,Paypal
7383,Brown-Huff,small,Enterprise,Churned,02-08-2008,02-12-2020,4429,Paypal
7795,Sanchez Group,large,Basic,Churned,06-06-2019,13-01-2020,988,Paypal
6489,Schultz-Park,large,Basic,Churned,15-07-2006,09-07-2022,3725,Paypal
6237,"Joseph, Freeman and Owen",small,Enterprise,Churned,12-11-2006,15-06-2023,1333,Paypal
6392,"Collins, Flores and Bowman",small,Basic,Active,24-05-2012,,258,Paypal
4311,Monroe-Nunez,small,Basic,Active,23-11-2025,,3665,Debit
2307,West-Moreno,small,Pro,Churned,07-11-2022,14-11-2025,1112,Debit
6258,"Stein, Ballard and Morris",small,Enterprise,Churned,22-09-2016,13-05-2020,1501,Paypal
9653,"Davidson, George and Garcia",medium,Pro,Active,17-01-2024,,4164,Credit
1375,Perry-Stanton,large,Enterprise,Active,03-07-2006,,1202,Credit
9380,"Navarro, Sullivan and Williams",small,Enterprise,Active,18-01-2009,,892,Paypal
1067,Dixon Inc,large,Enterprise,Active,23-08-2007,,351,Paypal
2442,Powers-Mccormick,large,Basic,Active,16-12-2014,,4615,Credit
975,"Sanders, Cummings and Wells",medium,Enterprise,Active,07-12-2024,,4458,Credit
4891,Alvarez Ltd,large,Pro,Churned,16-12-2009,18-11-2016,3091,Credit
2197,"Torres, Fox and Mckay",small,Enterprise,Churned,03-11-2022,04-02-2025,3156,Paypal
6201,"Perez, Norman and Marquez",medium,Basic,Churned,20-06-2014,15-11-2024,3029,Paypal
6732,Caldwell and Sons,large,Pro,Active,10-08-2011,,3532,Paypal
301,"Davis, Paul and Hughes",small,Pro,Churned,08-11-2015,21-07-2020,4253,Credit
1349,Diaz PLC,large,Enterprise,Churned,22-07-2013,19-03-2022,2574,Paypal
1191,"Martin, Foster and Patel",small,Enterprise,Active,25-10-2016,,4314,Debit
4464,Guerrero-Pope,medium,Basic,Active,25-12-2011,,321,Credit
1534,Mccall-Phillips,large,Basic,Churned,02-07-2007,13-10-2017,1439,Paypal
2871,"Richardson, Mathews and Taylor",small,Basic,Churned,14-04-2020,02-01-2021,1530,Credit
3712,"Carter, Jones and Potter",small,Enterprise,Churned,26-03-2010,21-01-2018,472,Paypal
1719,Rogers-Lane,small,Enterprise,Active,22-09-2010,,2247,Credit
6870,"Wilson, Taylor and White",small,Pro,Churned,16-03-2022,11-11-2025,1065,Paypal
4477,Brown Ltd,small,Basic,Active,28-09-2018,,3374,Credit
8234,"Fox, Chen and Schultz",large,Pro,Active,18-09-2008,,1103,Paypal
45,Brown-Montgomery,medium,Enterprise,Churned,19-04-2017,26-09-2024,4139,Credit
2138,"Lane, Davis and Smith",small,Enterprise,Active,14-11-2022,,3396,Credit
1520,Weaver LLC,small,Basic,Active,13-09-2019,,2113,Paypal
3217,"Brown, Pittman and Gray",small,Pro,Active,05-11-2007,,3903,Debit
8686,"Avery, Smith and Huynh",small,Enterprise,Active,01-08-2023,,3667,Paypal
6697,Tran-Davis,medium,Pro,Churned,12-02-2022,06-02-2024,1720,Debit
1416,Cisneros PLC,small,Basic,Churned,20-05-2023,01-11-2024,3159,Paypal
2663,Melton-Guerrero,medium,Basic,Churned,07-08-2025,06-01-2026,1634,Paypal
6437,Huff-Cook,large,Enterprise,Active,09-08-2008,,1290,Credit
8825,Winters Group,small,Basic,Churned,17-09-2020,11-10-2020,3278,Paypal
9658,Martinez-Moyer,medium,Basic,Active,19-12-2019,,2478,Paypal
4819,Wallace-Bradford,medium,Pro,Churned,20-04-2013,01-07-2018,1080,Debit
8872,"Riddle, Barron and Rogers",medium,Pro,Churned,25-08-2018,20-06-2021,3078,Credit
1117,Garza-Olson,large,Pro,Churned,02-10-2020,27-09-2021,4371,Paypal
9086,Turner-Roberts,large,Basic,Churned,29-07-2014,23-06-2017,1735,Credit
5408,Barnes and Sons,medium,Basic,Churned,02-10-2022,07-01-2026,2324,Debit
484,Anderson-Rosales,large,Basic,Active,02-08-2021,,2997,Debit
6235,Smith Group,large,Enterprise,Churned,25-01-2022,29-01-2026,1670,Debit
9810,Castillo Ltd,medium,Pro,Active,20-06-2009,,3327,Credit
7899,"Webster, Ashley and Parsons",medium,Basic,Churned,18-03-2025,09-06-2025,4567,Paypal
6910,Larsen-Fernandez,medium,Enterprise,Churned,30-05-2008,10-08-2017,4522,Paypal
9873,Brown-Scott,medium,Pro,Churned,29-05-2022,24-08-2025,3472,Paypal
1526,Walker Ltd,medium,Enterprise,Churned,13-06-2021,27-03-2024,4825,Paypal
2902,Knight PLC,large,Basic,Churned,29-08-2007,01-01-2022,3401,Paypal
3562,Gibson and Sons,medium,Basic,Active,10-10-2011,,3607,Debit
4594,"Ramos, Humphrey and Jensen",large,Enterprise,Active,07-08-2008,,1249,Debit
8834,Smith-Rodriguez,large,Enterprise,Churned,27-01-2018,27-08-2018,3009,Paypal
6502,Smith Ltd,large,Enterprise,Churned,27-06-2020,24-09-2020,2808,Credit
6521,Bauer Group,small,Pro,Churned,10-07-2020,29-08-2021,2678,Credit
4096,Conner-Griffin,medium,Enterprise,Churned,17-09-2009,02-09-2017,3704,Credit
6589,Chavez-Rice,large,Basic,Active,21-10-2023,,2747,Credit
3173,Chandler-Baker,large,Enterprise,Churned,09-08-2018,29-01-2024,3714,Credit
6256,"Robinson, Simpson and Oneal",medium,Enterprise,Active,12-03-2013,,2288,Debit
8260,Allen-Padilla,large,Pro,Active,07-01-2014,,1339,Paypal
2591,Ruiz-Sandoval,large,Pro,Churned,01-05-2014,23-06-2022,4921,Debit
2951,"Dean, Whitehead and Lowe",large,Enterprise,Active,05-08-2021,,4506,Paypal
4841,Farmer and Sons,medium,Pro,Churned,26-07-2006,30-12-2006,571,Credit
5429,"Johnson, Smith and Lloyd",large,Pro,Churned,14-12-2021,07-09-2022,3602,Credit
9945,"Luna, Baldwin and Boyer",medium,Basic,Active,16-12-2024,,1394,Paypal
7526,Chapman-Carson,large,Enterprise,Churned,23-04-2023,13-06-2025,4073,Credit
2659,Giles and Sons,large,Basic,Active,21-02-2022,,1915,Debit
2582,Chapman PLC,large,Pro,Churned,24-11-2023,06-11-2024,1645,Debit
7300,"Willis, Walls and White",large,Basic,Active,28-06-2020,,351,Credit
8906,Brown-Carson,medium,Pro,Churned,07-11-2012,01-04-2019,1638,Paypal
2537,Rodriguez-Dixon,small,Basic,Active,01-07-2022,,2054,Paypal
9363,"Erickson, Stewart and Adkins",small,Basic,Active,07-11-2021,,4305,Debit
3299,"Smith, Carter and Bailey",small,Enterprise,Churned,13-03-2013,14-02-2025,3473,Paypal
1323,"Hill, Thomas and Vaughn",medium,Pro,Churned,24-10-2013,04-10-2024,4203,Credit
8180,Costa-Cruz,large,Pro,Churned,03-09-2011,28-09-2025,3394,Credit
2499,Rodriguez-Velez,small,Enterprise,Active,04-07-2009,,3023,Paypal
6175,Lane-Reed,large,Basic,Churned,18-03-2025,31-05-2025,4670,Credit
8466,"Moore, Cisneros and Orozco",medium,Pro,Active,29-04-2014,,4154,Credit
4571,"Rivera, Meza and Rocha",large,Basic,Active,18-06-2014,,2875,Debit
3078,Lee PLC,medium,Enterprise,Churned,12-12-2015,14-09-2021,1445,Paypal
8698,"Serrano, Malone and Alvarado",small,Enterprise,Active,02-06-2024,,2220,Paypal
9953,Manning-Beck,small,Basic,Churned,31-08-2023,10-06-2024,4476,Credit
125,"Booker, Nelson and Henderson",large,Pro,Active,06-08-2025,,375,Credit
328,Prince-Watson,medium,Basic,Churned,28-10-2009,16-03-2020,3887,Credit
4934,"Nunez, Jones and Freeman",medium,Basic,Churned,21-12-2015,11-04-2016,3012,Debit
3155,Solomon-Vargas,medium,Basic,Churned,30-01-2018,16-10-2020,454,Debit
8134,Johnson PLC,medium,Basic,Active,25-03-2010,,270,Paypal
6895,Little-Chen,small,Basic,Churned,17-11-2017,08-10-2019,861,Debit
1512,White-Fields,small,Basic,Churned,18-01-2021,12-12-2024,1970,Credit
7531,Brown-Hendricks,large,Basic,Churned,13-05-2020,11-02-2022,222,Debit
7500,Cole-Brown,small,Basic,Churned,20-01-2025,07-12-2025,3877,Credit
4112,Obrien-Ruiz,medium,Basic,Active,19-05-2015,,4432,Paypal
2698,Bean-Clark,large,Pro,Active,30-01-2017,,1232,Credit
1891,Taylor PLC,medium,Basic,Churned,15-09-2006,08-08-2012,3105,Paypal
3501,Sosa Group,large,Pro,Active,20-04-2017,,195,Paypal
5702,"Smith, Wong and Raymond",large,Pro,Churned,23-04-2021,19-11-2024,3868,Debit
7846,Mcdonald Ltd,medium,Basic,Active,17-05-2019,,1878,Debit
6015,Ho PLC,medium,Basic,Active,11-03-2021,,491,Credit
4063,Walsh PLC,small,Basic,Churned,08-10-2022,11-09-2024,3777,Credit
7539,Medina Ltd,large,Pro,Churned,16-02-2008,06-01-2017,3041,Credit
2993,"Obrien, Thornton and Watkins",large,Enterprise,Active,10-09-2024,,985,Paypal
4013,"English, Woods and Foster",large,Basic,Active,19-06-2008,,3405,Debit
6427,Smith Group,medium,Enterprise,Active,20-02-2009,,1422,Credit
1008,"Fleming, Smith and Hansen",medium,Basic,Churned,21-11-2011,27-05-2024,3185,Credit
2828,Mitchell Ltd,large,Pro,Active,04-05-2011,,1006,Paypal
7311,"Moore, Webb and Lewis",medium,Basic,Active,28-04-2017,,3640,Debit
2237,"Burgess, Stevens and Newman",small,Enterprise,Churned,27-11-2022,29-12-2022,3190,Credit
5072,"Harris, Morton and Bailey",small,Pro,Churned,22-04-2016,30-01-2017,4811,Paypal
2731,Brandt-Moore,small,Pro,Active,15-10-2022,,1090,Paypal
9464,Lamb and Sons,small,Enterprise,Churned,12-11-2009,30-12-2021,2815,Debit
4361,Powell-Fowler,small,Enterprise,Churned,16-02-2024,11-02-2025,2654,Debit
1357,Brown-Gonzalez,large,Enterprise,Active,04-12-2022,,4336,Credit
1268,Espinoza-Hart,small,Pro,Active,07-04-2018,,971,Credit
1412,"Ruiz, Gonzalez and Leonard",small,Basic,Churned,15-11-2009,13-01-2016,749,Paypal
2313,Hurst PLC,small,Pro,Churned,19-03-2010,24-01-2013,1382,Credit
8409,Cunningham-Carrillo,large,Pro,Churned,21-04-2010,24-01-2014,286,Credit
2410,"Morrison, Armstrong and Brown",large,Pro,Churned,17-05-2010,10-07-2022,950,Debit
5784,Parker-Moore,medium,Enterprise,Churned,21-03-2010,19-08-2019,2533,Credit
5663,"Guzman, Murray and Garcia",small,Basic,Churned,14-12-2008,13-10-2022,2088,Debit
4292,May Group,medium,Enterprise,Active,01-05-2024,,1269,Debit
6889,Price Inc,large,Basic,Active,27-12-2019,,751,Paypal
6842,"Levine, Moore and Joseph",medium,Basic,Active,29-12-2013,,1073,Credit
7523,Robinson PLC,medium,Basic,Active,17-03-2014,,1991,Paypal
9731,"Taylor, Russell and Wright",large,Pro,Churned,25-03-2015,17-06-2022,2384,Credit
4807,Ruiz-Alvarez,medium,Pro,Churned,03-10-2008,11-05-2018,131,Credit
2832,Roman-Scott,medium,Basic,Active,06-12-2017,,2434,Credit
7347,Butler-Payne,small,Basic,Churned,18-06-2017,02-10-2024,103,Paypal
9685,George Inc,medium,Pro,Active,19-03-2012,,2438,Debit
3708,Martinez-Lucas,large,Pro,Churned,06-03-2022,29-12-2025,4661,Debit
4600,Lowe Group,medium,Basic,Churned,12-12-2013,07-01-2020,841,Debit
1299,Franco LLC,small,Pro,Churned,02-07-2013,09-03-2021,1141,Credit
7216,Hill and Sons,large,Pro,Active,05-06-2008,,2136,Debit
1403,"Hernandez, Prince and Dickson",medium,Pro,Churned,11-10-2020,14-04-2023,3837,Debit
460,"Reyes, Mueller and Myers",small,Enterprise,Active,21-08-2025,,4169,Debit
3081,"Mendoza, Ramirez and Williamson",small,Enterprise,Churned,01-03-2016,07-10-2017,4311,Credit
6941,Morrow and Sons,small,Pro,Active,04-05-2013,,898,Credit
7622,"Novak, Evans and Rowe",small,Enterprise,Churned,04-11-2009,07-12-2025,2166,Credit
2597,Mcdonald Inc,small,Enterprise,Active,19-02-2006,,1272,Debit
4722,Stout-Vazquez,small,Pro,Churned,03-05-2008,12-07-2019,2354,Paypal
8370,Mccormick Group,small,Enterprise,Churned,25-01-2009,24-02-2013,4718,Credit
2297,"Page, Gardner and Morales",small,Basic,Churned,18-02-2014,17-12-2018,2478,Paypal
3384,"Reilly, King and Perez",large,Pro,Active,14-10-2007,,906,Paypal
1206,Bryant-Vaughn,small,Pro,Churned,07-04-2024,16-07-2024,4707,Credit
5407,Hughes-Harvey,large,Pro,Active,15-07-2011,,4693,Paypal
2482,"Russell, Thornton and Shah",large,Enterprise,Active,13-04-2014,,3036,Credit
5286,David-Thompson,medium,Enterprise,Active,24-10-2010,,1982,Debit
2545,"Dunn, Vang and Rogers",medium,Enterprise,Churned,15-09-2024,31-10-2025,759,Paypal
6243,Horton-Russell,large,Basic,Active,10-03-2024,,1311,Debit
9295,Harmon Group,large,Basic,Churned,30-06-2018,08-10-2019,2768,Credit
6952,Beck LLC,medium,Enterprise,Churned,16-05-2025,16-01-2026,4646,Credit
722,Montgomery-Phillips,large,Enterprise,Active,02-10-2011,,152,Credit
6243,Sandoval-Rose,large,Enterprise,Active,18-12-2009,,4539,Paypal
2389,Wolfe-Moore,large,Enterprise,Active,15-07-2018,,1980,Credit
1323,"Burton, Fowler and Holmes",small,Enterprise,Active,24-02-2009,,1308,Paypal
8639,"Rodriguez, Wilson and Hoffman",large,Enterprise,Churned,22-03-2011,22-10-2011,2075,Paypal
8021,Allen-Johnson,large,Enterprise,Churned,27-04-2013,22-05-2022,4269,Credit
3746,Graves LLC,small,Pro,Churned,05-07-2020,28-07-2021,4172,Paypal
901,Patel Group,medium,Pro,Churned,26-03-2019,12-08-2022,3614,Paypal
7427,Lee-Wallace,medium,Enterprise,Active,07-11-2010,,1944,Credit
579,Bond-Ramos,small,Basic,Active,05-02-2025,,1804,Credit
8771,"Smith, Turner and White",small,Basic,Active,08-03-2020,,2312,Debit
9037,Frank-Nelson,small,Enterprise,Active,11-10-2025,,2877,Paypal
6388,Mitchell Ltd,small,Pro,Churned,26-03-2023,15-10-2023,1103,Credit
2567,Davis Inc,medium,Basic,Churned,30-05-2021,20-07-2022,3056,Credit
7500,Thomas-Woods,medium,Pro,Active,24-07-2010,,1087,Credit
6738,Lee Group,small,Basic,Churned,23-01-2020,28-02-2024,4673,Paypal
9867,Bray LLC,medium,Pro,Active,31-07-2011,,3518,Paypal
7094,Gonzales-Davis,medium,Basic,Active,21-05-2025,,478,Paypal
4725,"Owens, Williams and Hernandez",small,Enterprise,Churned,24-12-2019,30-09-2024,3584,Debit
9920,"Yoder, Horton and Newton",medium,Basic,Active,22-01-2014,,1832,Credit
9385,Turner-Robles,small,Basic,Active,05-12-2020,,652,Debit
6097,Ali PLC,medium,Basic,Active,28-11-2007,,4602,Credit
1422,"Castro, Bailey and Guerrero",medium,Pro,Churned,05-11-2012,09-03-2019,2729,Credit
4516,"Rice, Young and Black",medium,Pro,Churned,20-04-2012,09-07-2023,1591,Credit
1802,"Riley, Benitez and Clark",medium,Pro,Active,12-11-2011,,4453,Debit
1309,Benson PLC,large,Pro,Churned,26-06-2012,06-12-2013,2623,Paypal
9203,"Smith, Newton and Thompson",medium,Pro,Active,08-04-2016,,2514,Credit
3963,"Greene, Gibson and Wood",medium,Pro,Active,08-11-2016,,3162,Debit
1223,Sutton Ltd,small,Enterprise,Active,17-09-2022,,4100,Debit
7456,Hernandez-Hall,large,Pro,Active,28-04-2024,,2691,Credit
7353,Medina PLC,medium,Pro,Churned,10-03-2015,11-02-2026,2364,Paypal
8527,Guerra-Green,small,Enterprise,Churned,10-10-2007,30-12-2017,553,Debit
4425,Moran-Wright,medium,Basic,Churned,19-01-2022,07-02-2024,4676,Credit
998,Lowe-Palmer,small,Pro,Active,30-07-2019,,1918,Debit
4476,Martin-Holmes,medium,Basic,Active,02-12-2023,,303,Credit
8869,"Patton, Herman and Baker",large,Basic,Churned,20-08-2010,24-02-2015,2588,Credit
5977,"Mason, Henderson and Cain",large,Basic,Active,25-08-2025,,1677,Credit
2180,Gibson-Foster,small,Pro,Churned,03-12-2021,22-06-2025,2766,Paypal
5580,Brown-Davis,small,Basic,Churned,15-05-2023,12-05-2025,3977,Credit
2688,"Butler, Kaiser and Todd",small,Enterprise,Active,22-12-2021,,4009,Credit
9992,Tyler-Bailey,medium,Pro,Active,28-10-2010,,3286,Credit
8508,Martin Inc,medium,Enterprise,Active,28-10-2016,,172,Credit
8952,Roy Ltd,medium,Enterprise,Active,05-05-2009,,4127,Debit
9223,"Pineda, Rose and Holmes",medium,Enterprise,Churned,21-07-2010,07-04-2017,4767,Debit
1835,"Pace, Cruz and Wagner",medium,Enterprise,Active,31-10-2011,,3947,Paypal
5071,"Moss, Burns and Neal",medium,Basic,Active,01-07-2017,,2180,Paypal
7671,Cochran Ltd,large,Pro,Active,21-04-2023,,3885,Paypal
3221,Vaughn LLC,small,Enterprise,Churned,28-10-2020,29-01-2026,3725,Credit
630,"Hudson, Allen and Garcia",medium,Basic,Active,18-06-2008,,1912,Credit
4593,"Watkins, Gutierrez and Harrison",small,Enterprise,Churned,17-01-2008,03-08-2010,887,Paypal
5073,Mayo Ltd,large,Basic,Churned,15-03-2019,03-04-2020,1731,Debit
889,"Craig, Delgado and Hayes",large,Pro,Churned,06-09-2020,31-08-2023,793,Credit
9775,Horton-Clayton,large,Enterprise,Churned,05-10-2020,12-11-2022,889,Debit
866,Hernandez PLC,small,Basic,Churned,04-02-2026,05-02-2026,1420,Debit
5457,Reyes PLC,medium,Pro,Active,01-08-2019,,2758,Paypal
3414,"Flores, Yu and Farrell",large,Basic,Churned,24-08-2016,03-01-2021,3108,Credit
8808,Waters Ltd,large,Basic,Active,22-05-2013,,4079,Paypal
4739,Schwartz-Davis,small,Enterprise,Active,14-01-2016,,3348,Credit
4020,"Estrada, Randall and Ross",large,Pro,Churned,02-09-2010,02-11-2015,1937,Paypal
1053,Tran LLC,small,Basic,Active,26-10-2021,,334,Debit
1110,Washington-Mccoy,large,Pro,Active,01-08-2022,,1068,Paypal
317,Bishop-Johnson,medium,Pro,Active,13-07-2006,,4063,Paypal
8651,Miller-Smith,large,Basic,Active,26-11-2024,,2993,Debit
6393,Banks and Sons,small,Enterprise,Churned,20-09-2025,14-11-2025,4345,Debit
9112,Morales-Warren,large,Pro,Churned,27-02-2024,21-09-2024,3465,Debit
6745,Peterson PLC,small,Basic,Active,10-12-2016,,4941,Debit
4655,"Anderson, Burton and Robinson",small,Pro,Active,19-08-2022,,4056,Debit
8684,Elliott Inc,medium,Enterprise,Active,20-02-2019,,2894,Credit
368,"Barnes, Walker and Miller",medium,Basic,Active,07-10-2007,,2108,Credit
633,"Martinez, Cooley and Rojas",large,Enterprise,Active,27-11-2006,,694,Credit
124,Campbell-Harmon,medium,Enterprise,Active,27-08-2018,,2787,Debit
7200,Marquez-Mills,large,Enterprise,Churned,01-05-2024,26-05-2025,1194,Credit
5703,Riley-Taylor,small,Basic,Active,02-08-2016,,2930,Credit
1743,"Petty, Weaver and Ware",small,Enterprise,Active,13-10-2020,,376,Credit
8102,Ruiz and Sons,small,Basic,Churned,01-07-2025,06-11-2025,1040,Debit
