ticket_id,user_id,created_date,resolved_date,priority,category,status,resolution_time_hours
1513,8373,05-07-2022,14-06-2023,High,Feature Request,Closed,8256
1757,175,18-05-2013,,Low,Bug,In Progress,
7718,4441,23-01-2026,04-02-2026,High,Feature Request,Resolved,288
8833,7082,01-05-2010,,High,Question,In Progress,
416,8923,05-11-2010,,Medium,Account Issue,In Progress,
4919,2994,07-09-2007,16-02-2023,Low,Question,Closed,135384
9298,4656,15-11-2020,11-10-2025,High,Account Issue,Resolved,42984
6069,1818,31-03-2017,,Critical,Feature Request,In Progress,
6528,3769,07-07-2016,,Medium,Bug,In Progress,
5891,782,01-06-2022,13-12-2022,Critical,Bug,Resolved,4680
7050,5740,05-10-2009,16-07-2010,Critical,Bug,Resolved,6816
6859,509,06-08-2025,,High,Account Issue,Open,
6834,3773,03-12-2019,,Low,Bug,Open,
9893,5836,27-11-2014,,Medium,Account Issue,In Progress,
7436,6197,31-07-2025,,Medium,Feature Request,Open,
9640,9970,24-04-2021,,Critical,Question,Open,
4951,1807,09-07-2012,,Critical,Bug,In Progress,
652,770,31-10-2007,23-05-2024,Critical,Question,Resolved,145176
1690,4512,08-09-2023,,Critical,Bug,In Progress,
8027,4490,24-02-2023,,Medium,Account Issue,Open,
3503,7539,19-07-2010,02-07-2012,High,Account Issue,Closed,17136
7072,2098,03-05-2022,,Low,Question,In Progress,
3384,3655,18-06-2015,07-07-2025,Critical,Question,Resolved,88128
3736,101,11-10-2006,,Medium,Question,Open,
3925,1258,23-07-2006,,Medium,Feature Request,In Progress,
5197,4444,24-09-2016,,Critical,Account Issue,In Progress,
2534,5935,09-09-2017,07-04-2020,Critical,Question,Resolved,22584
6727,5173,26-03-2018,,Critical,Question,In Progress,
3465,1206,27-03-2025,05-12-2025,Medium,Bug,Resolved,6072
8993,8041,29-05-2008,,Medium,Account Issue,In Progress,
2868,5986,22-11-2015,25-11-2025,High,Account Issue,Closed,87744
1665,2420,06-05-2008,,Low,Question,In Progress,
4093,6042,20-10-2018,21-05-2019,Critical,Question,Resolved,5112
5630,6254,15-08-2012,30-05-2021,Low,Account Issue,Resolved,77040
9106,9316,14-09-2006,,Medium,Feature Request,In Progress,
8729,1628,19-11-2011,11-09-2025,Medium,Question,Resolved,121080
1791,5922,22-07-2017,,High,Question,Open,
3553,2078,24-12-2009,,High,Feature Request,In Progress,
6996,1012,19-08-2019,25-09-2024,High,Account Issue,Resolved,44736
9254,4051,05-06-2006,16-04-2015,High,Bug,Resolved,77688
8121,3954,27-11-2014,,High,Account Issue,Open,
6863,3793,03-08-2006,,Low,Account Issue,In Progress,
3920,9224,18-07-2014,,Critical,Question,Open,
8095,5755,23-01-2019,18-07-2021,Medium,Bug,Closed,21768
2432,9548,29-07-2023,11-07-2025,Critical,Account Issue,Resolved,17112
9792,4268,20-05-2020,,Medium,Feature Request,In Progress,
8035,1364,25-02-2017,27-04-2020,Medium,Feature Request,Closed,27768
2111,5059,07-05-2019,15-05-2024,Low,Account Issue,Resolved,44040
6708,5770,22-09-2009,,Medium,Bug,In Progress,
9925,7906,22-02-2011,02-05-2018,Critical,Account Issue,Closed,63024
5013,9853,26-02-2019,,High,Bug,Open,
5309,2158,21-09-2024,,Critical,Feature Request,In Progress,
699,1626,23-12-2010,,Low,Bug,Open,
1868,5231,06-12-2016,,Critical,Account Issue,In Progress,
8606,3769,30-04-2012,,Low,Bug,In Progress,
7723,9533,15-12-2010,,Low,Feature Request,In Progress,
6015,9944,23-02-2008,30-03-2009,Medium,Feature Request,Resolved,9624
5628,9066,20-03-2021,,Low,Account Issue,In Progress,
4142,1497,21-01-2018,09-07-2022,Medium,Feature Request,Resolved,39120
3570,2824,25-02-2021,,Medium,Feature Request,Open,
911,5222,26-09-2014,24-06-2024,Low,Feature Request,Closed,85416
4730,1467,10-12-2008,01-04-2016,Low,Question,Resolved,64056
5695,9254,25-01-2007,,Critical,Question,Open,
1203,5738,21-09-2007,,Critical,Bug,Open,
6839,1542,01-08-2010,,Low,Feature Request,In Progress,
2189,9009,26-11-2007,,Medium,Bug,In Progress,
4335,9973,16-02-2016,25-12-2019,High,Question,Closed,33792
1646,2463,31-01-2011,,Critical,Account Issue,In Progress,
9427,6682,02-12-2019,23-06-2025,High,Question,Resolved,48720
9480,7547,27-06-2025,,Low,Question,In Progress,
2996,2901,13-03-2024,27-01-2025,Low,Question,Resolved,7680
8540,4504,17-01-2024,,Critical,Feature Request,In Progress,
5987,7192,30-06-2022,,Medium,Question,In Progress,
3210,142,21-05-2008,,Low,Feature Request,In Progress,
1467,3998,06-10-2025,13-11-2025,Medium,Question,Resolved,912
1401,4203,10-11-2023,07-09-2025,Medium,Account Issue,Resolved,16008
2244,8209,31-12-2009,21-08-2020,High,Question,Resolved,93264
9341,4177,06-04-2022,04-01-2023,Medium,Bug,Resolved,6552
2261,9777,27-08-2006,25-01-2009,Critical,Bug,Closed,21168
5970,7183,15-09-2024,18-04-2025,High,Question,Closed,5160
6501,6113,01-12-2024,16-03-2025,Low,Account Issue,Resolved,2520
3922,7508,28-07-2019,13-03-2023,Low,Question,Closed,31776
8792,5233,09-01-2023,23-05-2024,Low,Account Issue,Resolved,12000
1509,458,02-03-2008,,Medium,Feature Request,In Progress,
2631,8109,26-01-2016,07-02-2018,Medium,Feature Request,Resolved,17832
7040,429,16-11-2015,,High,Bug,In Progress,
3836,2655,23-11-2024,27-01-2025,Medium,Bug,Resolved,1560
7123,4575,14-06-2025,18-11-2025,Low,Bug,Resolved,3768
1620,8955,07-10-2010,,High,Question,Open,
2932,8439,03-03-2010,17-01-2022,Low,Question,Resolved,104112
8439,8360,14-01-2018,,High,Account Issue,In Progress,
3192,9057,01-09-2010,,High,Bug,Open,
4423,364,03-07-2023,,High,Question,Open,
7319,5064,14-08-2017,,Critical,Bug,In Progress,
3033,7530,27-12-2021,,Medium,Feature Request,Open,
1569,8546,01-08-2021,06-11-2021,Low,Question,Resolved,2328
9992,9576,21-07-2014,02-12-2014,High,Account Issue,Closed,3216
6083,214,06-09-2009,,Critical,Account Issue,In Progress,
2656,9319,26-03-2021,13-02-2022,High,Account Issue,Resolved,7776
3704,6140,31-05-2018,18-03-2024,Medium,Question,Resolved,50832
2106,7636,06-03-2013,,Critical,Bug,In Progress,
6042,8305,26-07-2009,,Medium,Bug,Open,
6208,8730,31-03-2022,,Critical,Feature Request,Open,
233,4149,21-12-2011,27-07-2015,Medium,Account Issue,Resolved,31536
6334,1090,04-02-2023,03-01-2025,High,Bug,Resolved,16776
4660,8968,15-01-2025,29-01-2026,High,Account Issue,Closed,9096
8950,4197,20-08-2016,26-09-2019,Low,Feature Request,Resolved,27168
7357,9796,16-08-2010,,Medium,Feature Request,Open,
7380,1374,06-02-2014,,Medium,Feature Request,In Progress,
94,3938,20-09-2023,,Medium,Feature Request,In Progress,
860,79,16-08-2015,15-09-2018,High,Bug,Resolved,27024
4692,3546,28-03-2019,,Critical,Question,In Progress,
5910,6763,24-05-2017,15-02-2018,Medium,Feature Request,Closed,6408
2022,9078,14-05-2018,22-06-2022,Low,Bug,Closed,36000
7285,9735,25-07-2025,,Low,Feature Request,Open,
7798,8525,17-05-2013,11-01-2019,Low,Bug,Resolved,49560
3291,8267,15-05-2025,03-09-2025,Critical,Question,Resolved,2664
7433,2344,10-09-2011,,Medium,Account Issue,In Progress,
6103,9814,29-08-2012,,Low,Account Issue,In Progress,
2724,7671,11-12-2014,15-06-2024,Medium,Feature Request,Resolved,83376
5195,7131,22-06-2009,29-01-2023,Critical,Question,Resolved,119256
6646,9711,10-02-2023,,High,Account Issue,Open,
8368,5738,02-06-2020,25-10-2023,Low,Bug,Resolved,29760
6223,6668,10-02-2022,24-04-2024,Critical,Question,Resolved,19296
1903,2495,25-10-2012,,Medium,Feature Request,Open,
8508,8167,25-10-2019,,Medium,Feature Request,Open,
4546,4531,10-08-2025,19-09-2025,Medium,Question,Closed,960
535,8943,19-08-2016,09-06-2024,Critical,Account Issue,Closed,68424
5738,4584,14-06-2009,14-09-2025,Medium,Feature Request,Closed,142464
7875,4985,09-12-2013,,Medium,Feature Request,In Progress,
6196,347,05-08-2024,,Critical,Feature Request,In Progress,
9597,9088,18-07-2022,,Low,Question,Open,
1359,6458,29-04-2019,14-12-2024,Low,Question,Resolved,49344
1462,7783,20-02-2017,21-11-2018,Medium,Question,Resolved,15336
2663,3634,21-08-2023,10-06-2025,Critical,Question,Resolved,15816
5778,8661,13-02-2025,21-08-2025,Low,Account Issue,Resolved,4536
6401,4225,13-05-2012,,High,Account Issue,In Progress,
7779,9437,18-08-2020,,Critical,Account Issue,Open,
2979,2117,12-02-2014,03-06-2022,Low,Feature Request,Resolved,72792
7729,1940,19-01-2011,,Medium,Question,Open,
6369,1528,26-12-2009,,Low,Feature Request,In Progress,
317,5600,10-04-2024,02-05-2024,Low,Feature Request,Resolved,528
7626,1449,10-08-2011,07-12-2018,Low,Bug,Closed,64224
4500,3211,13-03-2013,21-10-2022,Critical,Bug,Resolved,84216
4100,1200,30-01-2011,,Critical,Bug,In Progress,
7205,1041,15-03-2011,,High,Bug,Open,
2766,954,15-07-2014,21-06-2024,High,Bug,Resolved,87096
6597,5113,05-04-2019,18-11-2023,Critical,Bug,Resolved,40512
3542,9380,02-03-2007,,Medium,Account Issue,In Progress,
3706,1259,01-07-2007,,Critical,Account Issue,In Progress,
1905,7803,27-07-2020,20-01-2021,High,Account Issue,Closed,4248
8160,5657,28-10-2011,,Low,Question,Open,
4316,4624,16-07-2021,14-12-2023,High,Account Issue,Closed,21144
8138,2847,11-10-2023,,Low,Feature Request,In Progress,
7459,6736,14-01-2021,21-08-2024,Low,Account Issue,Resolved,31560
7782,1886,21-02-2008,,Low,Question,Open,
9561,8529,16-04-2020,,Low,Bug,In Progress,
2541,2387,07-05-2015,02-04-2022,Medium,Feature Request,Closed,60528
9052,8350,29-07-2007,,Medium,Question,In Progress,
1629,4928,28-02-2015,,Medium,Question,In Progress,
2322,3631,15-11-2021,23-12-2024,Low,Question,Closed,27216
2183,1012,22-08-2014,31-01-2021,High,Account Issue,Resolved,56496
5554,8411,03-11-2025,,Medium,Account Issue,Open,
883,7104,30-11-2006,14-06-2021,Medium,Account Issue,Resolved,127440
2312,3450,12-04-2008,,High,Feature Request,Open,
38,6002,14-12-2015,19-05-2020,Critical,Account Issue,Closed,38832
7329,3152,24-03-2012,01-09-2018,Critical,Bug,Closed,56448
3195,7696,16-10-2017,,Low,Question,Open,
2721,2134,17-06-2011,16-12-2014,High,Bug,Closed,30672
9421,1964,27-11-2024,28-05-2025,Medium,Account Issue,Closed,4368
2381,8946,25-05-2010,09-05-2013,Critical,Question,Resolved,25920
2481,9802,07-05-2008,,Critical,Bug,In Progress,
4251,483,26-11-2024,,Critical,Bug,In Progress,
825,2217,28-10-2018,10-03-2021,Medium,Feature Request,Closed,20736
5408,8717,13-04-2008,,Low,Feature Request,In Progress,
7112,1640,09-12-2011,28-01-2024,High,Question,Resolved,106392
973,1258,29-05-2011,,Low,Bug,In Progress,
517,9780,23-01-2020,19-10-2022,Low,Feature Request,Closed,24000
9527,3547,20-04-2016,12-09-2018,Low,Feature Request,Closed,21000
8544,5986,01-09-2009,14-04-2017,Low,Bug,Resolved,66768
6559,7587,24-01-2021,,Critical,Feature Request,Open,
9623,5651,12-07-2023,09-06-2024,Low,Question,Closed,7992
252,1985,26-07-2009,,Medium,Account Issue,In Progress,
7698,4072,21-07-2010,24-05-2014,Low,Bug,Resolved,33672
9852,508,15-03-2016,,Medium,Bug,Open,
3336,4133,25-10-2024,,Medium,Feature Request,In Progress,
1085,8648,21-06-2009,,Critical,Account Issue,In Progress,
7501,7331,08-03-2008,23-11-2020,Medium,Account Issue,Closed,111432
7249,9231,23-05-2016,06-05-2017,Medium,Question,Closed,8352
7609,7003,26-02-2019,15-07-2023,Low,Bug,Resolved,38400
7447,1765,31-07-2021,31-01-2026,Medium,Question,Closed,39480
9612,4479,12-05-2018,,Low,Bug,In Progress,
8688,8599,17-02-2025,,Critical,Account Issue,Open,
6263,5188,25-03-2007,30-10-2024,Medium,Question,Resolved,154296
9727,8297,28-04-2025,18-01-2026,Critical,Question,Resolved,6360
3656,3297,25-02-2009,13-02-2016,Low,Feature Request,Resolved,61056
3422,6420,16-09-2022,,Critical,Bug,Open,
8175,5220,03-04-2018,,Medium,Feature Request,In Progress,
8668,3121,01-01-2012,,High,Bug,In Progress,
8255,7688,01-07-2020,,High,Bug,Open,
9524,639,23-07-2010,01-05-2015,High,Bug,Closed,41832
2975,1036,27-03-2024,,Medium,Feature Request,Open,
8314,1446,11-07-2013,25-01-2024,Medium,Feature Request,Closed,92400
3792,2944,05-01-2010,,Critical,Bug,In Progress,
6646,7200,06-08-2023,,Critical,Feature Request,Open,
1828,3666,20-11-2011,,Medium,Feature Request,Open,
7960,2919,06-09-2016,,Critical,Question,In Progress,
7438,122,29-10-2011,07-08-2017,High,Account Issue,Resolved,50616
7067,1460,05-06-2008,,Low,Bug,Open,
3708,9696,28-05-2014,,High,Question,In Progress,
8818,5378,28-04-2020,18-06-2021,Low,Account Issue,Closed,9984
5982,3901,10-01-2013,11-04-2020,Low,Feature Request,Resolved,63552
2045,6851,09-09-2022,,High,Question,Open,
9149,889,05-08-2007,,High,Account Issue,Open,
1565,9150,15-12-2022,18-10-2023,Low,Bug,Resolved,7368
3995,8409,22-01-2014,,Critical,Feature Request,In Progress,
9165,6573,03-10-2012,20-08-2015,Low,Question,Resolved,25224
7846,7505,28-07-2007,16-10-2022,High,Bug,Closed,133416
6051,8198,08-06-2025,06-07-2025,Medium,Account Issue,Closed,672
9018,1858,17-01-2009,21-07-2017,Medium,Account Issue,Resolved,74568
6761,1919,14-06-2006,01-05-2023,Critical,Feature Request,Resolved,147960
4381,5284,18-02-2013,,Critical,Account Issue,Open,
8083,1931,29-09-2023,18-07-2024,Medium,Bug,Resolved,7032
1451,2119,26-06-2007,,High,Feature Request,Open,
1809,9841,02-01-2016,12-02-2024,Critical,Feature Request,Closed,71112
7498,9847,19-08-2023,,High,Account Issue,In Progress,
1208,8304,04-01-2017,,High,Account Issue,Open,
1349,7,23-05-2009,,Medium,Bug,Open,
9086,9957,13-10-2006,09-10-2016,Medium,Bug,Resolved,87576
59,9408,02-07-2018,30-10-2025,High,Bug,Resolved,64248
9147,9007,28-05-2009,21-07-2022,High,Question,Resolved,115248
238,1734,13-01-2017,25-01-2022,Low,Question,Resolved,44112
4453,6103,05-11-2015,17-10-2016,Medium,Feature Request,Closed,8328
3316,4828,21-01-2007,,High,Bug,In Progress,
9915,1568,19-05-2011,04-06-2015,Low,Question,Closed,35448
6011,3101,31-05-2015,,Medium,Feature Request,In Progress,
1751,3625,26-12-2009,,Critical,Account Issue,In Progress,
8506,2275,20-06-2014,14-12-2018,High,Account Issue,Closed,39312
2671,9993,04-05-2018,,Critical,Bug,Open,
4038,6582,30-08-2022,19-12-2022,High,Account Issue,Resolved,2664
4152,6739,25-05-2021,23-05-2023,Low,Account Issue,Closed,17472
5476,8788,06-04-2022,,Low,Bug,Open,
2402,1095,01-02-2012,,High,Question,In Progress,
1512,7373,23-07-2025,21-11-2025,High,Question,Resolved,2904
9438,6198,08-08-2006,,Critical,Question,Open,
7582,7301,01-08-2018,,Critical,Feature Request,Open,
6415,4429,06-12-2023,16-06-2024,High,Question,Resolved,4632
2409,1864,01-01-2023,,Medium,Bug,Open,
7182,2315,30-09-2017,,Low,Account Issue,In Progress,
4998,9141,02-03-2012,18-12-2017,Low,Bug,Resolved,50808
8048,4326,14-07-2019,31-01-2024,High,Account Issue,Resolved,39888
7826,4723,28-03-2006,14-07-2025,High,Feature Request,Resolved,169152
6775,8356,17-05-2022,,Medium,Feature Request,Open,
2650,780,08-12-2010,,Critical,Feature Request,In Progress,
621,2663,30-09-2013,31-05-2025,Critical,Account Issue,Resolved,102264
2069,6597,09-10-2007,,Medium,Question,In Progress,
9946,8017,13-09-2020,,Medium,Account Issue,Open,
9845,1549,23-09-2011,,High,Question,Open,
8100,4306,21-08-2006,15-06-2008,Critical,Question,Resolved,15936
5335,803,06-06-2010,14-11-2010,High,Question,Closed,3864
2982,1726,03-06-2008,,Critical,Question,Open,
2218,6759,04-04-2018,,Medium,Account Issue,Open,
5178,5390,10-06-2020,,High,Feature Request,In Progress,
6019,162,02-10-2006,14-08-2010,High,Account Issue,Closed,33888
6164,9328,17-05-2021,06-06-2024,Critical,Feature Request,Closed,26784
644,5319,15-04-2010,16-02-2024,Low,Bug,Resolved,121320
1307,9677,17-03-2021,04-06-2023,Critical,Bug,Closed,19416
5122,2885,29-09-2007,08-01-2012,High,Question,Closed,37488
9832,4473,04-09-2009,,Critical,Question,Open,
8074,9277,05-08-2020,,Critical,Account Issue,Open,
5756,8710,19-02-2023,,High,Question,Open,
614,2766,23-06-2007,27-12-2008,Critical,Bug,Resolved,13272
9443,3981,02-07-2017,,High,Question,Open,
1258,3280,14-12-2017,,Low,Feature Request,Open,
7470,2960,12-12-2013,08-05-2017,Low,Bug,Closed,29832
7679,221,27-08-2018,,Low,Bug,Open,
4515,9617,01-10-2017,21-01-2022,Critical,Bug,Resolved,37752
161,1463,22-07-2021,31-01-2025,Low,Account Issue,Closed,30936
4489,4763,11-02-2012,,Medium,Account Issue,Open,
1793,9655,25-07-2017,,Critical,Feature Request,In Progress,
2559,8226,22-04-2019,01-06-2023,Medium,Feature Request,Closed,36024
7752,4682,19-06-2012,,Low,Feature Request,Open,
2735,4850,02-07-2013,10-01-2023,High,Feature Request,Resolved,83496
5,7923,21-06-2025,,High,Feature Request,In Progress,
5240,2591,25-10-2007,22-10-2018,High,Bug,Resolved,96360
4942,9238,03-11-2013,10-04-2025,Critical,Question,Closed,100224
7109,8836,28-06-2015,13-01-2019,High,Question,Closed,31080
6224,2436,08-01-2018,16-11-2020,Low,Bug,Resolved,25032
8703,613,15-10-2020,06-12-2024,High,Account Issue,Resolved,36312
8021,8095,23-04-2024,,Low,Question,In Progress,
3571,2418,04-07-2024,05-10-2025,Critical,Account Issue,Resolved,10992
5584,1706,05-01-2013,28-03-2015,Medium,Bug,Resolved,19488
4436,1825,19-12-2014,11-11-2021,Low,Bug,Resolved,60456
7758,332,22-12-2015,13-06-2019,High,Bug,Closed,30456
2212,2956,22-11-2019,20-08-2020,Medium,Question,Closed,6528
4654,1764,08-08-2014,,Medium,Feature Request,Open,
1257,1689,05-06-2025,,Low,Account Issue,Open,
1273,6448,17-03-2019,13-11-2021,High,Account Issue,Closed,23328
3344,552,10-12-2008,04-12-2016,High,Question,Resolved,69984
1216,8736,25-05-2015,,Medium,Bug,Open,
9233,9675,02-06-2010,29-12-2017,Low,Account Issue,Resolved,66408
4914,6209,22-02-2008,,Critical,Question,In Progress,
28,5591,24-01-2026,31-01-2026,Low,Feature Request,Resolved,168
730,1932,10-08-2022,02-08-2023,High,Feature Request,Resolved,8568
9975,632,03-04-2007,,Low,Feature Request,Open,
4018,3339,02-04-2018,,Medium,Feature Request,In Progress,
7432,7663,02-09-2020,,Critical,Feature Request,In Progress,
8236,2060,03-10-2018,,Critical,Feature Request,Open,
9009,4136,19-05-2021,,Critical,Account Issue,Open,
8342,9159,04-06-2009,,Critical,Feature Request,Open,
5861,5644,25-02-2012,03-08-2020,Critical,Question,Closed,73968
2412,5510,08-12-2009,,Critical,Bug,In Progress,
2653,9722,24-02-2017,,High,Feature Request,Open,
4059,3443,10-03-2010,26-05-2015,High,Account Issue,Resolved,45672
8672,8463,31-05-2021,17-09-2024,Critical,Bug,Resolved,28920
7557,1583,21-05-2015,19-05-2023,Medium,Account Issue,Closed,70080
6020,5486,23-11-2020,11-03-2021,Low,Question,Resolved,2592
7508,2135,23-09-2018,09-01-2026,High,Question,Resolved,63960
3317,3412,30-10-2018,,Low,Bug,Open,
8180,3245,25-01-2022,,High,Bug,In Progress,
4686,2024,22-01-2014,11-04-2024,Low,Account Issue,Resolved,89568
3395,9643,30-05-2007,,High,Question,Open,
8113,6633,22-10-2009,,Critical,Question,In Progress,
398,1027,06-07-2020,31-01-2026,Critical,Bug,Closed,48840
2894,9250,28-09-2011,27-10-2018,Low,Account Issue,Resolved,62064
2800,7237,26-12-2008,,Medium,Bug,In Progress,
4281,7142,21-12-2022,,High,Question,In Progress,
2569,3767,03-07-2021,09-07-2022,High,Account Issue,Closed,8904
2726,1883,02-11-2018,,Critical,Feature Request,In Progress,
1726,2142,29-10-2020,10-12-2025,High,Feature Request,Resolved,44832
3972,6264,13-08-2017,01-08-2021,Medium,Bug,Resolved,34776
3026,9556,24-07-2008,16-11-2011,High,Feature Request,Closed,29040
4591,7284,14-01-2010,,Critical,Account Issue,In Progress,
4268,3572,07-09-2006,,High,Feature Request,Open,
2294,9182,11-04-2024,09-07-2024,Low,Account Issue,Resolved,2136
8366,554,04-07-2023,19-10-2025,Critical,Question,Closed,20112
6548,5428,23-06-2022,21-02-2024,Medium,Bug,Closed,14592
3393,7032,23-02-2018,15-03-2021,Medium,Feature Request,Closed,26784
9041,6123,21-06-2019,06-06-2023,High,Feature Request,Resolved,34704
7382,396,08-11-2019,,High,Bug,Open,
3170,6567,15-11-2011,26-01-2015,Low,Account Issue,Resolved,28032
6824,7038,12-09-2008,,Medium,Feature Request,In Progress,
9263,2969,31-03-2012,05-06-2019,High,Bug,Closed,62928
2204,7400,21-10-2011,,Medium,Feature Request,Open,
